date,N,Trump_Male,Clinton_Male,sediff_Male,Lo_Male,Up_Male,Nsubgrp_Male,Trump_Female,Clinton_Female,sediff_Female,Lo_Female,Up_Female,Nsubgrp_Female,Trump_White,Clinton_White,sediff_White,Lo_White,Up_White,Nsubgrp_White,Trump_Black,Clinton_Black,sediff_Black,Lo_Black,Up_Black,Nsubgrp_Black,Trump_Hispanic,Clinton_Hispanic,sediff_Hispanic,Lo_Hispanic,Up_Hispanic,Nsubgrp_Hispanic,Trump_OtherRace,Clinton_OtherRace,sediff_OtherRace,Lo_OtherRace,Up_OtherRace,Nsubgrp_OtherRace,Trump_HighSchool,Clinton_HighSchool,sediff_HighSchool,Lo_HighSchool,Up_HighSchool,Nsubgrp_HighSchool,Trump_Associates,Clinton_Associates,sediff_Associates,Lo_Associates,Up_Associates,Nsubgrp_Associates,Trump_Bachelors,Clinton_Bachelors,sediff_Bachelors,Lo_Bachelors,Up_Bachelors,Nsubgrp_Bachelors,Trump_Age18t34,Clinton_Age18t34,sediff_Age18t34,Lo_Age18t34,Up_Age18t34,Nsubgrp_Age18t34,Trump_Age35t64,Clinton_Age35t64,sediff_Age35t64,Lo_Age35t64,Up_Age35t64,Nsubgrp_Age35t64,Trump_Age65p,Clinton_Age65p,sediff_Age65p,Lo_Age65p,Up_Age65p,Nsubgrp_Age65p,Trump_Inc0t34k,Clinton_Inc0t34k,sediff_Inc0t34k,Lo_Inc0t34k,Up_Inc0t34k,Nsubgrp_Inc0t34k,Trump_Inc35t74k,Clinton_Inc35t74k,sediff_Inc35t74k,Lo_Inc35t74k,Up_Inc35t74k,Nsubgrp_Inc35t74k,Trump_Inc75kp,Clinton_Inc75kp,sediff_Inc75kp,Lo_Inc75kp,Up_Inc75kp,Nsubgrp_Inc75kp,Trump_Overall,Clinton_Overall,sediff_Overall,Lo_Overall,Up_Overall
9/30/16,2526,54.095673,35.769943,3.801502,41.207336,48.65828,1123,39.492584,48.668952,3.2714601,40.874737,47.286799,1403,54.776947,34.194662,2.4155801,42.118536,46.853073,2013,16.332567,73.860671,12.713314,32.637571,57.555666,233,33.899066,54.20166,7.9906883,36.219489,51.881238,157,48.037604,40.309646,11.441891,32.960572,55.386678,123,54.403773,36.099871,5.1822159,40.17325,50.330394,586,49.568087,38.757947,3.2020778,41.024981,47.301053,1023,35.759064,52.196918,4.2008958,39.861113,48.094869,917,43.565905,39.057567,6.1761097,35.259149,47.364324,496,47.212135,42.98174,3.1859947,41.974663,48.219213,1583,49.143253,44.859656,4.9216233,42.178264,51.824645,447,37.523316,50.548059,4.500148,39.625542,48.445832,859,53.799749,36.413258,4.1019574,41.086585,49.126422,875,46.827503,41.801761,4.4002292,40.002408,48.626857,792,46.657903,42.339776,2.4836801,42.064833,46.932846
10/1/16,2481,52.932897,36.65364,4.1523101,40.724005,48.862533,1103,41.210481,47.555287,3.4979723,40.954871,47.810897,1378,56.282035,33.050972,2.4506675,42.264849,47.068158,1969,12.032287,78.991281,10.039745,35.672834,55.350735,234,31.924784,55.106927,8.7159775,34.974198,52.057514,167,47.989146,39.402152,9.8392809,34.053154,53.338144,111,54.676396,36.230325,5.3863176,40.174769,50.731951,578,49.486331,38.715464,4.1783986,40.006067,48.195728,995,36.635873,51.537438,3.6269673,40.532228,47.641084,908,42.41143,41.249485,6.4456447,35.513726,48.147189,483,47.221769,42.594594,2.9767789,41.990938,47.825425,1551,51.704847,42.585475,5.5361891,41.719696,52.570626,447,38.295929,49.302926,4.1800377,39.702991,47.895864,838,54.752444,35.865635,3.8009642,41.584094,49.033984,856,46.252763,42.764075,5.2773299,39.336635,49.680202,787,46.936281,42.230391,2.4697104,42.16302,47.003652
10/2/16,2319,52.853018,36.674088,3.8742462,40.966792,48.560314,1031,41.350886,47.908487,3.1975796,41.496059,47.763315,1288,56.193683,33.071139,2.3262235,42.352712,46.91211,1845,11.491975,81.811686,10.821596,36.046666,57.256994,224,30.750599,54.703668,7.3083957,35.564906,49.889362,156,53.222891,36.402655,12.221802,32.835407,56.790139,94,54.785851,37.083543,4.9332533,41.100109,50.769285,542,48.334942,39.172416,3.8898025,39.941673,47.565686,930,37.937921,50.52579,3.8098033,40.498248,47.965463,847,43.373641,40.809729,7.0440015,35.188564,48.994807,470,47.222409,42.78494,3.0132836,42.050657,47.956693,1436,50.897132,43.295783,4.6725028,42.517405,51.675511,413,38.16485,50.505695,3.5897641,40.817304,47.853241,779,53.644075,36.987638,4.5902689,40.817393,49.81432,797,47.413619,41.468457,4.9461652,39.593796,49.28828,743,47.019469,42.371851,2.2480792,42.492542,46.898777
10/3/16,2275,53.386522,36.060664,3.9975181,40.806025,48.64116,999,39.943848,49.213892,3.6039554,41.046994,48.110746,1276,55.918376,33.119775,2.4258549,42.141738,46.896413,1811,11.301111,80.569924,10.109146,36.028554,55.84248,222,32.069468,54.941102,10.504545,33.210831,53.799739,145,50.289206,40.309429,12.225682,33.31815,57.280486,97,53.584152,37.267772,5.0551698,40.471895,50.380028,537,48.474358,39.620293,4.012115,40.115453,47.979198,894,37.775109,50.954156,3.5323713,40.902908,47.826356,844,45.138767,39.142611,6.8058403,35.470966,48.810413,463,45.287768,45.005914,2.9567605,42.249216,48.044466,1408,51.313762,41.718489,5.3429982,41.279987,51.752264,404,37.503777,49.672872,4.5318193,39.147142,48.029508,753,53.437268,37.348835,4.3291194,41.150515,49.635588,780,47.126262,42.378353,4.7865567,40.061482,49.443133,742,46.610692,42.690597,2.4938191,42.206702,47.094587
10/4/16,2369,53.598946,37.024956,3.3416939,42.037091,48.586811,1038,39.639495,48.700971,3.0908558,41.141194,47.199272,1331,55.32557,33.831485,2.4875128,42.140765,47.01629,1909,10.275133,81.877895,9.248164,37.013313,55.139715,215,34.428725,54.134215,10.944186,33.556167,55.006772,150,53.886349,34.859607,11.127095,33.468425,55.277531,95,54.48903,36.822278,5.4315212,40.332763,50.978545,565,47.674348,39.807456,3.546909,40.264931,47.216873,944,37.258194,52.011223,3.5640821,41.141908,48.127509,860,43.351916,41.432011,5.5134908,36.988742,47.795184,483,46.248691,43.931656,3.1912359,41.962762,48.217585,1453,50.983096,42.488616,4.8701912,41.963069,51.508644,433,37.034098,50.365147,4.6101878,39.181638,48.217607,786,54.201258,35.95709,3.6464174,41.505685,48.652663,823,46.528505,43.696942,4.2500487,40.947676,49.277771,760,46.534559,42.933776,1.9332872,42.839546,46.628789
10/5/16,2489,54.564034,34.820976,3.2510736,41.506453,47.878557,1098,38.877935,50.107812,2.738125,41.809511,47.176236,1391,55.018367,33.597363,2.2426053,42.110112,46.505618,1999,12.522441,80.248195,9.0953365,37.471888,55.298748,224,33.897231,53.347044,9.1719802,34.633597,52.610678,157,53.361666,37.973389,11.498023,34.399464,56.93559,109,56.137117,35.440334,5.2141985,40.678811,50.89864,592,46.233514,41.06708,3.4027144,40.315637,46.984957,981,37.100053,51.233745,3.4616807,40.774452,47.559346,916,44.571387,39.626672,5.6150959,36.596236,47.601823,505,46.635581,43.093087,2.9234604,41.999343,47.729326,1518,48.937536,44.915673,5.3912048,41.643224,52.209985,466,37.424771,50.153425,4.0863938,39.784432,47.793764,826,53.39624,36.59806,3.7101606,41.361193,48.633108,853,46.883038,42.63489,4.2642106,40.580038,48.93789,810,46.602063,42.580289,2.0187166,42.612834,46.569518
10/6/16,2632,54.610534,35.666645,3.8611023,41.354709,48.92247,1170,38.077799,51.242614,3.2530958,41.472173,47.84824,1462,54.836174,34.514947,2.35346,42.36917,46.981951,2125,12.935565,80.863965,10.198392,36.905341,56.894189,230,32.028244,54.773784,8.2960184,35.270916,51.531112,163,51.101431,40.609263,10.590492,35.476665,56.234029,114,55.679942,36.200402,5.9964113,40.063689,51.816655,627,46.293732,42.241456,3.6275577,40.712587,47.8226,1024,36.470502,52.267189,3.2938024,41.140919,47.596772,981,42.5564,42.018038,6.4545526,35.961757,48.612681,510,46.500373,44.036826,3.0346436,42.294649,48.24255,1613,49.915144,44.424894,5.0658973,42.20544,52.134598,509,36.962315,50.959571,4.5379165,39.513784,48.408101,863,52.975638,37.559275,3.6611662,41.679513,48.855399,894,46.723214,43.654481,4.328435,40.946982,49.430714,875,46.210422,43.580634,2.4350418,42.509187,47.281869
10/7/16,2690,53.813067,35.757444,3.4825537,41.372353,48.198158,1213,38.610413,50.092205,3.3274801,41.090379,47.612239,1477,55.013087,33.886359,2.6623664,41.840604,47.058842,2175,12.563834,80.02617,10.365763,36.136554,56.453449,237,31.767592,53.854239,7.4828794,35.477693,50.144137,160,51.671789,39.195499,10.966383,34.686589,56.180699,118,55.386826,35.881051,5.3508681,40.390088,50.877789,635,45.779806,42.310109,4.2744045,39.856041,48.233874,1050,37.156052,50.71895,3.1125249,40.887227,46.987776,1005,41.704821,41.520646,5.8503607,35.87938,47.346087,507,46.633493,43.438591,2.8557213,42.237435,47.834649,1639,50.289887,43.782003,5.7903231,41.361428,52.710461,544,38.310492,48.900088,4.5563853,39.140032,48.070547,865,51.725077,37.622613,3.7293124,41.019119,48.328571,922,46.635508,43.523966,4.7251748,40.449066,49.710408,903,46.132857,42.999204,2.2506293,42.360414,46.771647
10/8/16,2712,53.007497,36.181991,4.2896948,40.390843,48.798645,1228,38.20086,50.273482,3.1897826,41.111184,47.363158,1484,53.911674,34.462459,2.6590144,41.581232,46.792901,2200,13.043841,79.458762,11.018268,35.453399,57.049205,235,33.395001,53.629865,10.275236,33.442702,53.582164,147,49.50508,39.733963,10.612789,34.218988,55.020054,130,54.026955,36.951173,6.0820627,39.528643,51.449486,622,46.86745,41.293253,3.5973049,40.554992,47.60571,1069,35.73883,51.473987,3.6340413,40.045048,47.167769,1021,41.827418,41.249204,6.9506716,34.726652,48.349969,510,46.041015,43.672945,2.8903547,42.024432,47.689527,1661,48.798644,44.996154,5.1277144,41.872239,51.922559,541,36.364144,50.387359,4.1908016,39.268766,47.482737,867,50.197083,39.005137,3.2617349,41.40461,47.79761,933,47.57883,42.249588,5.0627895,39.952675,49.875743,912,45.516228,43.311439,2.440918,42.021734,46.805933
10/9/16,2893,52.947369,36.145213,4.1727358,40.45701,48.635572,1300,38.817259,48.932003,2.749731,41.179894,46.569367,1593,53.702338,34.232446,2.2280761,41.783877,46.150907,2339,13.52011,77.651086,11.027699,34.778453,56.392743,245,35.704965,52.391324,10.217276,34.035214,54.061074,169,50.310584,37.811152,11.033444,33.248093,54.873644,140,54.049039,36.001106,5.5427353,39.593192,50.456953,666,47.814215,40.062256,4.2808766,39.742976,48.133494,1129,35.449482,51.718039,3.1958516,40.451826,46.715695,1098,41.302912,41.242072,6.2280646,35.168989,47.375995,525,46.715527,42.683488,3.0683254,41.692548,47.706466,1790,48.975281,44.2821,4.7653742,41.958624,51.298757,578,36.316326,49.617263,3.8612575,39.182762,46.750827,907,50.660133,37.963523,4.010319,40.381715,48.241941,1003,47.812429,41.96539,5.1161213,39.87511,49.902708,983,45.754466,42.654302,2.3890662,41.863099,46.545669
10/10/16,2969,51.645974,37.815052,4.1344255,40.678776,48.78225,1355,39.175245,48.490563,3.3729511,40.527412,47.138396,1614,53.039536,34.965077,2.489698,41.562403,46.442211,2412,14.469424,77.921922,13.635092,32.833282,59.558063,242,35.666598,51.978926,12.298059,31.770664,55.87486,167,45.335318,42.577704,8.9422858,35.193071,52.719951,148,53.220853,37.849359,6.5871033,39.079745,51.990467,669,48.365748,39.817924,3.5031055,40.658793,47.524879,1152,34.537146,51.720522,3.3164165,39.878746,46.378922,1148,39.236756,43.063573,6.7890268,34.496918,47.803411,533,47.315269,41.968404,3.1830621,41.522436,47.761237,1831,47.953592,46.310449,5.5589241,41.684275,52.579766,605,36.433808,50.765232,4.5312674,39.158878,48.040162,931,51.193748,37.852878,4.1633527,40.443227,48.603398,1020,46.198248,42.790542,5.1234825,39.473382,49.515408,1018,45.280563,43.264133,2.6597049,41.665837,46.878859
10/11/16,2868,49.06784,39.828735,4.0640286,40.465539,48.431036,1302,39.125909,48.626792,3.4042054,40.54023,47.212472,1566,53.054741,34.901899,3.040358,40.998769,46.957871,2321,5.2052938,87.049433,3.5612124,42.637375,49.617352,244,35.752638,50.086194,10.253808,32.870685,52.968148,157,46.366826,41.818603,9.8602237,34.429696,53.755734,146,49.722904,40.942878,5.4046965,40.036288,50.629493,651,48.124296,40.467569,3.8128598,40.55933,48.032535,1107,34.606059,51.096078,2.7396571,40.166205,45.535933,1110,37.278029,44.17605,6.071169,34.777294,46.676785,501,46.203578,42.746742,2.8502642,41.681901,47.268419,1775,46.696767,48.0466,5.5824959,41.900838,52.84253,592,37.005415,50.883291,4.6953397,39.34292,48.545786,907,50.291378,38.191251,3.6573225,40.657139,47.825491,972,43.411018,45.023757,5.2843988,39.038676,49.396098,989,43.954401,44.353845,2.2283261,41.970363,46.337883
10/12/16,2838,49.120046,40.470472,3.7834086,41.087519,48.502999,1296,39.743387,47.605164,2.9696986,40.763971,46.58458,1542,53.616143,34.305873,2.4413947,41.568441,46.353575,2305,3.9214972,88.298896,3.2725981,42.90305,49.317343,244,34.845935,52.457379,8.0645156,35.748432,51.554882,148,48.077146,39.796283,9.3056285,34.817199,53.05623,141,50.801715,40.050881,5.3544593,40.178928,50.673668,661,47.616613,40.591101,4.1542613,40.032681,48.175033,1093,34.749715,51.395437,2.853697,40.275953,45.869199,1084,39.912403,42.602122,7.2379058,34.164114,48.35041,488,44.757685,44.015204,2.6814396,41.758634,47.014255,1782,48.366043,46.283178,5.0857203,42.340605,52.308616,568,36.14989,52.189593,4.5182701,39.741837,48.597646,908,49.730838,38.161734,3.7606955,40.260804,47.631767,960,45.336465,43.563429,4.0288424,40.501681,48.398213,970,44.277178,44.155407,2.0605615,42.196942,46.235642
10/13/16,2879,48.251641,40.421736,3.9021186,40.512612,48.160765,1315,39.756879,47.770831,2.6574212,41.159582,46.368128,1564,53.496932,34.022848,2.3515555,41.455366,46.064414,2322,3.3945103,88.872028,2.7340263,43.453924,48.812615,252,33.816838,52.715185,9.238654,34.21213,52.319892,157,47.391604,40.519046,10.02179,34.133971,53.776679,148,50.346088,40.667707,5.7607374,39.861374,51.15242,647,46.706205,39.514375,3.5660419,39.615569,46.605011,1127,34.84242,51.849352,3.2615996,40.149518,46.542254,1105,38.006582,43.7776,7.2274419,33.809198,47.974984,506,44.901936,43.646778,2.6118378,41.714756,46.833958,1781,48.65843,45.906368,5.1777591,42.208195,52.356603,592,34.677708,53.436336,4.6113502,39.537899,48.576145,921,49.99031,37.429364,3.4544888,40.324438,47.095236,971,44.915571,43.653983,4.5303124,39.845071,48.724483,987,43.883677,44.200604,2.1504306,41.934718,46.149562
10/14/16,2870,49.336087,39.852077,4.3758984,40.305702,48.882462,1300,39.446632,48.098198,3.3638235,40.475868,47.068962,1570,53.01598,34.176603,2.4510764,41.194236,45.998346,2309,4.2101811,89.130253,2.8166555,43.909895,49.430539,250,38.007993,51.010544,11.378011,33.358817,55.659719,164,47.845964,40.81756,10.970203,33.580963,55.08256,147,50.913101,40.582652,5.6977209,40.16411,51.331643,650,47.056587,39.406668,3.8118035,39.49606,46.967195,1113,34.885228,51.817862,3.4271187,39.992969,46.710121,1107,38.947633,43.638478,7.8555195,33.594646,48.991465,512,45.255952,43.481857,3.6727028,40.769656,47.968153,1782,48.38442,45.982143,4.2264721,43.041339,51.325224,576,33.955915,54.208021,4.8292885,39.349265,48.814671,916,50.248638,37.346096,3.4370013,40.429106,47.165628,963,46.077312,42.936237,5.2208044,39.390386,49.623163,991,44.244779,44.09736,2.422674,41.796849,46.54529
10/15/16,2946,49.737417,39.643185,3.5285836,41.232289,48.148313,1333,39.540316,47.885776,2.9793327,40.7933,46.632792,1613,53.404139,34.05866,2.3281441,41.449818,46.012981,2368,3.8030312,88.039677,2.7655465,43.211119,48.63159,253,38.722357,50.076411,10.946588,33.671728,55.12704,175,48.222535,41.748297,9.8539956,35.328501,54.642332,150,51.274354,39.806473,5.3122957,40.334364,50.746463,667,46.65682,40.397913,3.8674411,39.737274,47.317459,1139,35.478654,51.243936,3.2148156,40.210776,46.511814,1140,39.245198,43.022125,6.1685306,35.088501,47.178822,525,45.069571,43.744169,3.3680217,41.106209,47.707531,1808,49.436914,45.154274,4.4689654,42.916008,51.67518,613,35.686336,51.989791,5.4853205,38.462449,49.213677,948,50.190679,37.771547,3.3961107,40.652924,47.309301,977,45.706326,43.432031,3.9792058,40.669556,48.4688,1021,44.501951,43.875153,2.2880842,41.946229,46.430875
10/16/16,2975,50.63801,38.786025,3.79422,40.993682,48.430353,1348,39.202725,48.326607,2.6387476,41.178693,46.350638,1627,53.994692,33.849046,2.5373498,41.435266,46.408472,2400,3.9466206,87.355126,3.1055052,42.607478,48.694268,255,34.739544,53.034137,8.9273237,35.138063,52.635618,162,50.389588,39.864594,10.459484,34.876797,55.377385,158,51.543614,39.646306,5.3146274,40.386626,50.803295,676,47.724329,39.533339,3.1425798,40.549106,46.708562,1155,35.221471,51.479441,2.9802856,40.429776,46.271136,1144,40.453565,42.264967,5.9565629,35.521835,47.196698,525,44.741159,43.700986,2.7358346,41.539955,46.90219,1824,49.889975,45.277897,4.4128147,43.259378,51.908494,626,35.975307,51.831703,5.0703582,38.934554,48.872456,958,50.187242,38.262087,3.5684412,40.727592,47.721737,990,46.275332,42.591075,4.4975474,40.025607,48.8408,1027,44.774642,43.677896,1.9401593,42.324913,46.127625
10/17/16,2983,50.767318,38.151132,4.2475772,40.296599,48.621851,1346,39.331183,48.182495,2.9765541,40.839816,46.673862,1637,54.115637,33.391623,2.4927277,41.310756,46.196503,2386,3.9607272,87.374579,2.937293,42.789106,48.5462,266,34.283016,53.247785,8.4836718,35.451402,52.079398,177,55.747449,34.410695,11.138571,34.163273,55.994872,154,52.561497,38.590185,5.6534821,40.035428,51.116253,682,46.891306,39.874135,3.4690326,39.983069,46.782373,1175,35.273744,51.156176,3.3432868,39.938539,46.491381,1126,42.248954,39.734207,7.0431965,34.089248,47.893913,526,44.205452,44.380885,2.7057665,41.641518,46.94482,1840,49.711217,45.157169,4.3751687,43.146528,51.721859,617,36.055006,51.436288,3.8701429,39.952907,47.538387,963,49.673495,38.254347,3.6211783,40.415166,47.512676,995,46.80925,42.050826,4.8443105,39.682613,49.177462,1025,44.917232,43.282616,2.0212384,42.11911,46.080737
10/18/16,3019,49.801274,38.701251,4.2046174,40.130738,48.371788,1372,38.62626,48.792367,3.2510278,40.523306,46.89532,1647,53.337755,33.969602,2.6501385,41.056543,46.250814,2411,3.7578528,87.115232,3.2935028,42.20891,48.664175,268,32.698754,54.757904,9.0242286,34.884585,52.572073,174,52.204485,37.466595,10.961548,34.093223,55.577857,166,51.230767,39.380373,5.6232672,39.794768,50.816372,681,46.19442,40.677272,3.8149055,39.697238,47.174453,1186,34.781921,51.348433,3.2465295,39.883578,46.246776,1152,39.843734,42.297471,7.5819893,33.640253,48.500952,558,43.896352,44.249615,2.2658477,41.852453,46.293514,1847,49.661601,44.864257,4.52065,42.832692,51.693166,614,35.376662,51.873658,4.3407981,39.371178,47.879142,963,48.865621,39.125472,4.3309127,39.751252,48.239841,1010,45.963907,42.398533,4.3529369,39.915342,48.447098,1046,44.096188,43.852984,2.5026064,41.522031,46.42714
10/19/16,3050,50.060976,38.90791,3.4359937,41.117169,47.851717,1367,38.936304,48.451626,3.4299257,40.332638,47.055293,1683,53.883344,33.658883,2.7515512,41.074594,46.467634,2426,4.0658601,86.801126,2.7673177,42.721522,48.145465,270,34.411723,53.678478,7.5731826,36.623382,51.466819,188,47.712291,41.575593,10.086333,34.759336,54.528549,166,50.735036,39.508031,4.9262651,40.293794,49.949273,686,47.02092,40.338653,3.7406935,40.013907,47.345666,1203,35.501884,51.212738,3.1529289,40.267441,46.447181,1161,38.968913,43.508629,5.6942127,35.658442,46.819099,557,45.503623,43.106411,2.5015848,41.853464,46.75657,1869,48.505872,45.482867,5.1133447,41.983292,52.005447,624,34.722502,51.645078,4.2610684,39.007943,47.359637,980,49.889512,38.704748,4.0554841,40.322755,48.271504,1019,46.264043,42.704473,4.4662536,40.107329,48.861186,1051,44.406398,43.758902,2.3007218,41.827942,46.337357
10/20/16,3001,50.133471,39.012981,3.8576846,40.792695,48.353757,1342,39.068106,48.371218,2.6506515,41.122023,46.3173,1659,54.102203,33.555482,2.9460177,40.941745,46.71594,2387,4.2127146,86.875321,3.099914,42.506102,48.581934,276,34.659802,53.372435,9.4128799,34.791496,53.240741,182,46.468268,43.035257,9.8936286,35.056007,54.447519,156,51.49389,39.139167,4.9767505,40.439313,50.193744,691,46.792805,40.605067,3.541344,40.228419,47.169453,1173,35.147879,51.424365,3.2229087,40.127671,46.444572,1137,39.879871,42.480191,6.4887442,34.821061,47.539,553,45.07926,43.83441,2.9204113,41.594832,47.318838,1856,48.756558,45.109967,4.3484026,42.671828,51.194697,592,35.918528,50.730039,4.5293038,38.885566,47.763001,951,49.235667,39.370723,3.7048466,40.672445,47.933945,1012,46.330621,42.739383,4.5244655,40.101026,48.968978,1038,44.518945,43.761316,2.1939732,41.990037,46.290224
10/21/16,3052,49.828531,39.487247,3.4804593,41.247039,48.068739,1366,39.063647,48.536486,3.093354,40.76858,46.831554,1686,53.965652,34.115513,2.2732256,41.812821,46.268343,2435,4.3329989,87.177869,3.2177025,42.602086,48.908783,273,32.693328,53.732321,7.1280287,36.227356,50.198293,184,48.530436,40.999358,10.505302,34.469702,55.060093,160,50.993578,39.694691,4.6485921,40.788514,49.899755,685,46.573888,41.155107,3.862209,40.079533,47.649462,1205,35.532916,51.215919,3.4410568,40.002182,46.746653,1162,39.429995,42.733299,6.2934367,34.914079,47.249215,542,45.374702,43.834859,2.7102248,41.94876,47.260801,1899,47.754268,46.233246,5.1238807,41.972354,52.01516,611,35.960902,51.278498,3.6843915,40.008996,47.230404,958,48.867541,39.543395,4.0387444,40.247498,48.163437,1034,46.223349,43.011625,4.0765523,40.622465,48.612508,1060,44.345985,44.096016,2.0000008,42.261,46.181002
10/22/16,3028,50.152056,39.156186,3.861145,40.870199,48.438043,1362,38.969285,48.926139,2.7401663,41.262349,46.633075,1666,54.284474,34.051841,2.4456466,41.771424,46.564891,2410,5.1519247,85.532715,3.6619487,41.75361,48.93103,285,32.051145,55.579006,7.9364658,36.037339,51.592812,182,47.290819,41.297784,10.459114,34.04437,54.544234,151,51.387947,39.516032,4.7133885,40.832869,50.07111,703,46.656492,41.128229,4.0091955,39.963349,47.821372,1200,35.362795,51.541076,3.4814562,40.040108,46.863763,1125,39.694169,42.350286,6.0044883,35.137829,46.906626,536,45.261702,44.208934,2.7532488,42.037134,47.433502,1900,48.192417,46.083353,4.6385387,42.592117,51.683653,592,35.234116,52.32869,4.6391386,39.235047,48.327759,961,49.215016,39.3118,4.1156969,40.230025,48.296791,1026,46.680929,42.605144,4.1021965,40.622884,48.663189,1041,44.446307,44.141077,2.0562771,42.278541,46.308844
10/23/16,3024,49.071843,40.200695,3.9522977,40.763017,48.50952,1361,38.706451,49.796938,2.6702862,41.634814,46.868575,1663,53.664181,34.832799,2.6184205,41.682438,46.814542,2399,4.499707,87.459717,3.1502212,42.892495,49.066929,283,32.97936,54.745784,8.9088509,35.131898,52.593246,189,45.871148,42.657914,11.276215,33.21384,55.315222,153,50.931836,40.78648,5.0963133,40.864771,50.853545,686,44.48611,43.406659,4.0946607,39.933617,47.959152,1191,35.738177,51.078759,2.9658693,40.501916,46.31502,1147,37.260961,44.565753,5.1195812,35.896167,45.930546,551,45.276216,44.84299,2.9594194,42.159372,47.959834,1888,47.99485,46.335946,4.8096749,42.451917,51.87888,585,34.762765,53.052038,4.8773359,39.127612,48.687191,969,48.786542,40.084983,4.0434143,40.473216,48.398308,1008,45.641127,43.924102,4.0349303,40.828383,48.736846,1047,43.767522,45.111416,2.2312814,42.252813,46.626125
10/24/16,3104,49.934893,39.691729,3.9240461,40.967746,48.658877,1388,38.473804,49.98931,2.4532644,41.827358,46.635756,1716,54.163928,34.497898,2.4903505,41.890369,46.771456,2467,4.6595653,87.216662,3.4013196,42.604821,49.271407,289,32.548644,55.995236,8.3935907,36.046221,52.497659,191,44.812684,42.925931,10.855085,33.231324,54.50729,157,49.979386,41.212909,4.9955146,40.700543,50.491752,716,45.901804,42.396437,3.9702901,40.258236,48.040005,1209,36.264883,51.155225,2.8899437,40.877909,46.542198,1179,37.213598,45.388172,6.8441155,34.593652,48.008118,559,45.739589,44.621205,2.7853361,42.450768,47.910026,1928,48.432783,45.227734,4.7971456,42.129056,51.531461,617,34.60237,52.958522,4.1841313,39.679997,47.880895,992,49.185046,39.710402,3.8596335,40.665283,48.230165,1043,46.243482,43.842954,4.2950809,40.834039,49.252397,1069,44.065533,44.965243,2.2136588,42.346003,46.684774
10/25/16,3145,51.384673,38.481077,3.7359158,41.271678,48.594073,1400,39.531471,49.607412,2.8660972,41.760666,47.378217,1745,54.955762,34.193319,2.3541663,42.267458,46.881623,2502,5.157133,86.03277,3.8842791,41.788358,49.401545,294,35.481013,53.899169,8.2264074,36.628211,52.75197,201,48.869051,40.814376,10.687736,34.367733,55.315695,148,52.127146,39.312634,4.5783398,41.233117,50.206663,735,46.391388,42.10434,3.7667717,40.556428,47.9393,1236,37.285,51.070374,3.2513678,40.991346,47.364027,1174,40.799515,41.760505,5.7190698,35.675321,46.884698,564,45.318468,45.823957,2.8930277,42.736045,48.40638,1962,50.45743,43.416149,4.0833644,42.935093,50.938487,619,34.045576,53.242916,3.7349836,39.983962,47.30453,997,51.29305,38.612635,3.3067597,41.712218,48.193467,1074,47.909807,42.691266,3.8245519,41.552475,49.048597,1074,45.295004,44.197312,1.9504981,42.83467,46.657647
10/26/16,3208,52.017268,37.989232,3.6810249,41.395846,48.610655,1429,38.827237,50.652933,2.4984619,42.291593,47.188578,1779,55.273614,34.362801,2.505531,42.362787,47.273628,2563,4.7942293,86.132332,3.4719351,42.060784,48.865777,299,33.406522,55.626549,7.7851994,36.88704,52.146031,195,49.88934,39.68576,10.708198,34.293516,55.281584,151,51.975569,39.695074,4.7942266,41.136979,50.533664,743,47.758827,40.909282,3.7348429,40.673908,47.9942,1254,36.068825,52.6188,2.9400731,41.462541,47.225084,1211,40.398773,42.32607,5.6202318,35.854594,46.870249,569,45.553369,45.662821,2.8195932,42.844894,48.371297,2008,50.183702,44.468879,4.1690292,43.240642,51.411939,631,34.840115,53.049965,3.6138746,40.403443,47.486637,1007,51.392367,38.47564,3.7858873,41.223834,48.644173,1104,47.21571,43.612225,3.6074971,41.878621,48.949315,1097,45.237022,44.498922,1.8510867,43.053907,46.682037
10/27/16,3238,53.484218,36.960173,3.7309507,41.565864,48.878527,1454,38.647164,50.873327,2.9907259,41.829334,47.691157,1784,55.445962,34.106881,2.3681328,42.455651,47.097192,2593,4.8236434,86.19777,3.3529903,42.224776,48.796637,298,34.585953,55.118997,8.5305686,36.492518,53.212432,196,54.835176,37.761356,8.2024125,38.259902,54.33663,151,52.67793,39.208849,4.5507319,41.483672,50.403107,751,47.398133,41.312502,3.2965769,41.124672,47.585963,1266,37.546962,51.58835,3.0762452,41.552936,47.582377,1221,41.675805,41.814318,5.2930007,36.557921,46.932202,569,46.417009,44.713176,2.4482577,43.1658,47.964385,2018,49.458798,45.564679,3.9132827,43.676722,51.346756,651,34.268104,53.440911,4.0917488,39.844594,47.864421,1023,52.649889,37.491539,3.6885767,41.455909,48.685519,1107,47.975913,43.286756,3.6376536,42.066434,49.196235,1108,45.836754,44.131431,1.7964316,43.22359,46.744596
